"Year","SalesTerritoryGroup2","SalesPerson","Month","Value Column Name","Value"
"2019","United Kingdom","Jae Pak","July","% Cont. GT","0.030402253109155813"
"2019","United Kingdom","Jae Pak","July","Quota","191182"
"2019","United Kingdom","Jae Pak","July","Sales - Quota","774224"
"2019","United Kingdom","Jae Pak","July","Variance","4.049669948007658"
"2019","United Kingdom","Jae Pak","August","Sales","975796"
"2019","United Kingdom","Jae Pak","August","August -","975796"
"2019","United Kingdom","Jae Pak","August","% Cont.","1"
"2019","United Kingdom","Jae Pak","August","% Cont. GT","0.025119553702512495"
"2019","United Kingdom","Jae Pak","August","Quota","361002"
"2019","United Kingdom","Jae Pak","August","Sales - Quota","614794"
"2019","United Kingdom","Jae Pak","August","Variance","1.703021035894538"
"2019","United Kingdom","Jae Pak","September","Sales","466722"
"2019","United Kingdom","Jae Pak","September","September -","466722"
"2019","United Kingdom","Jae Pak","September","% Cont.","1"
"2019","United Kingdom","Jae Pak","September","% Cont. GT","0.010711675734188315"
"2019","United Kingdom","Jae Pak","September","Quota","489202"
"2019","United Kingdom","Jae Pak","September","Sales - Quota","-22480"
"2019","United Kingdom","Jae Pak","September","Variance","-0.04595238776619883"
"2019","United Kingdom","Jae Pak","October","Sales","190900"
"2019","United Kingdom","Jae Pak","October","October -","190900"
"2019","United Kingdom","Jae Pak","October","% Cont.","1"
"2019","United Kingdom","Jae Pak","October","% Cont. GT","0.005323861004414237"
"2019","United Kingdom","Jae Pak","October","Quota","572435"
"2019","United Kingdom","Jae Pak","October","Sales - Quota","-381535"
"2019","United Kingdom","Jae Pak","October","Variance","-0.6665123551145545"
"2019","United Kingdom","Jae Pak","November","Sales","481408"
"2019","United Kingdom","Jae Pak","November","November -","481408"
"2019","United Kingdom","Jae Pak","November","% Cont.","1"
"2019","United Kingdom","Jae Pak","November","% Cont. GT","0.01050557093675972"
"2019","United Kingdom","Jae Pak","November","Quota","668417"
"2019","United Kingdom","Jae Pak","November","Sales - Quota","-187009"
"2019","United Kingdom","Jae Pak","November","Variance","-0.2797789403920008"
"2019","United Kingdom","Jae Pak","December","Sales","559993"
"2019","United Kingdom","Jae Pak","December","December -","559993"
"2019","United Kingdom","Jae Pak","December","% Cont.","1"
"2019","United Kingdom","Jae Pak","December","% Cont. GT","0.012896568704652313"
"2019","United Kingdom","Jae Pak","December","Quota","285120"
"2019","United Kingdom","Jae Pak","December","Sales - Quota","274873"
"2019","United Kingdom","Jae Pak","December","Variance","0.964060746352413"
"2019","United States","David Campbell","January","Sales","747277"
"2019","United States","David Campbell","January","January -","747277"
"2019","United States","David Campbell","January","% Cont.","0.4694844558983274"
"2019","United States","David Campbell","January","% Cont. GT","0.019885986393254354"
"2019","United States","David Campbell","January","Quota","512770"
"2019","United States","David Campbell","January","Sales - Quota","234507"
"2019","United States","David Campbell","January","Variance","0.4573336973691909"
"2019","United States","David Campbell","February","Sales","487585"
"2019","United States","David Campbell","February","February -","487585"
"2019","United States","David Campbell","February","% Cont.","0.23413108094481236"
"2019","United States","David Campbell","February","% Cont. GT","0.009890669120247763"
"2019","United States","David Campbell","February","Quota","620225"
"2019","United States","David Campbell","February","Sales - Quota","-132640"
"2019","United States","David Campbell","February","Variance","-0.2138578741585715"
"2019","United States","David Campbell","March","Sales","209366"
"2019","United States","David Campbell","March","March -","209366"
"2019","United States","David Campbell","March","% Cont.","0.09977149855488919"
"2019","United States","David Campbell","March","% Cont. GT","0.0047500900661973785"
"2019","United States","David Campbell","March","Quota","878411"
"2019","United States","David Campbell","March","Sales - Quota","-669045"
"2019","United States","David Campbell","March","Variance","-0.7616537133528609"
"2019","United States","David Campbell","April","Sales","768442"
"2019","United States","David Campbell","April","April -","768442"
"2019","United States","David Campbell","April","% Cont.","0.2717161237945112"
"2019","United States","David Campbell","April","% Cont. GT","0.01998958460549806"
"2019","United States","David Campbell","April","Quota","669888"
"2019","United States","David Campbell","April","Sales - Quota","98554"
"2019","United States","David Campbell","April","Variance","0.14712011560141397"
"2019","United States","David Campbell","May","Sales","199292"
"2019","United States","David Campbell","May","May -","199292"
"2019","United States","David Campbell","May","% Cont.","0.07390171085805444"
"2019","United States","David Campbell","May","% Cont. GT","0.004800697828118158"
"2019","United States","David Campbell","May","Quota","522062"
"2019","United States","David Campbell","May","Sales - Quota","-322770"
"2019","United States","David Campbell","May","Variance","-0.6182599001651145"
"2019","United States","David Campbell","June","Sales","823098"
"2019","United States","David Campbell","June","June -","823098"
"2019","United States","David Campbell","June","% Cont.","0.33580759658928644"
"2019","United States","David Campbell","June","% Cont. GT","0.01785733640261673"
"2019","United States","David Campbell","June","Quota","889547"
"2019","United States","David Campbell","June","Sales - Quota","-66449"
"2019","United States","David Campbell","June","Variance","-0.07469981912141797"
"2019","United States","David Campbell","July","Sales","271439"
"2019","United States","David Campbell","July","July -","271439"
"2019","United States","David Campbell","July","% Cont.","0.22320909483378906"
"2019","United States","David Campbell","July","% Cont. GT","0.008548069083573279"
"2019","United States","David Campbell","July","Quota","456880"
"2019","United States","David Campbell","July","Sales - Quota","-185441"
"2019","United States","David Campbell","July","Variance","-0.40588557170372963"
"2019","United States","David Campbell","August","Sales","502892"
"2019","United States","David Campbell","August","August -","502892"
"2019","United States","David Campbell","August","% Cont.","0.2704725250079465"
"2019","United States","David Campbell","August","% Cont. GT","0.012945761819646639"
"2019","United States","David Campbell","August","Quota","928301"
"2019","United States","David Campbell","August","Sales - Quota","-425409"
"2019","United States","David Campbell","August","Variance","-0.45826623045757786"
"2019","United States","David Campbell","September","Sales","589023"
"2019","United States","David Campbell","September","September -","589023"
"2019","United States","David Campbell","September","% Cont.","0.22796860425963414"
"2019","United States","David Campbell","September","% Cont. GT","0.013518590029993883"
"2019","United States","David Campbell","September","Quota","456305"
"2019","United States","David Campbell","September","Sales - Quota","132718"
"2019","United States","David Campbell","September","Variance","0.2908537053067575"
"2019","United States","David Campbell","October","Sales","893247"
"2019","United States","David Campbell","October","October -","893247"
"2019","United States","David Campbell","October","% Cont.","0.4297388458761049"
"2019","United States","David Campbell","October","% Cont. GT","0.024911067944525953"
"2019","United States","David Campbell","October","Quota","211134"
"2019","United States","David Campbell","October","Sales - Quota","682113"
"2019","United States","David Campbell","October","Variance","3.2307113018272755"
"2019","United States","David Campbell","November","Sales","844291"
"2019","United States","David Campbell","November","November -","844291"
"2019","United States","David Campbell","November","% Cont.","0.3664759680702836"
"2019","United States","David Campbell","November","% Cont. GT","0.018424619017066192"
"2019","United States","David Campbell","November","Quota","220111"
"2019","United States","David Campbell","November","Sales - Quota","624180"
"2019","United States","David Campbell","November","Variance","2.835751052877866"
"2019","United States","David Campbell","December","Sales","495280"
"2019","United States","David Campbell","December","December -","495280"
"2019","United States","David Campbell","December","% Cont.","0.21480464045334152"
"2019","United States","David Campbell","December","% Cont. GT","0.011406236413741243"
"2019","United States","David Campbell","December","Quota","280743"
"2019","United States","David Campbell","December","Sales - Quota","214537"
"2019","United States","David Campbell","December","Variance","0.764175776421852"
"2019","United States","Pamela Ansman-Wolfe","January","Sales","225745"
"2019","United States","Pamela Ansman-Wolfe","January","January -","225745"
"2019","United States","Pamela Ansman-Wolfe","January","% Cont.","0.14182661649798925"
"2019","United States","Pamela Ansman-Wolfe","January","% Cont. GT","0.006007360053026126"
"2019","United States","Pamela Ansman-Wolfe","January","Quota","780236"
"2019","United States","Pamela Ansman-Wolfe","January","Sales - Quota","-554491"
"2019","United States","Pamela Ansman-Wolfe","January","Variance","-0.7106708739407052"
"2019","United States","Pamela Ansman-Wolfe","February","Sales","897051"
"2019","United States","Pamela Ansman-Wolfe","February","February -","897051"
"2019","United States","Pamela Ansman-Wolfe","February","% Cont.","0.43075057742265416"
"2019","United States","Pamela Ansman-Wolfe","February","% Cont. GT","0.018196693140657274"
"2019","United States","Pamela Ansman-Wolfe","February","Quota","679458"
"2019","United States","Pamela Ansman-Wolfe","February","Sales - Quota","217593"
"2019","United States","Pamela Ansman-Wolfe","February","Variance","0.3202449599533746"
"2019","United States","Pamela Ansman-Wolfe","March","Sales","256279"
"2019","United States","Pamela Ansman-Wolfe","March","March -","256279"
"2019","United States","Pamela Ansman-Wolfe","March","% Cont.","0.12212746997195556"
"2019","United States","Pamela Ansman-Wolfe","March","% Cont. GT","0.005814450923621781"
"2019","United States","Pamela Ansman-Wolfe","March","Quota","917390"
"2019","United States","Pamela Ansman-Wolfe","March","Sales - Quota","-661111"
"2019","United States","Pamela Ansman-Wolfe","March","Variance","-0.7206433468862753"
"2019","United States","Pamela Ansman-Wolfe","April","Sales","545075"
"2019","United States","Pamela Ansman-Wolfe","April","April -","545075"
"2019","United States","Pamela Ansman-Wolfe","April","% Cont.","0.19273499649588807"
"2019","United States","Pamela Ansman-Wolfe","April","% Cont. GT","0.014179108935797179"
"2019","United States","Pamela Ansman-Wolfe","April","Quota","211316"
"2019","United States","Pamela Ansman-Wolfe","April","Sales - Quota","333759"
"2019","United States","Pamela Ansman-Wolfe","April","Variance","1.5794308050502566"
"2019","United States","Pamela Ansman-Wolfe","May","Sales","918577"
"2019","United States","Pamela Ansman-Wolfe","May","May -","918577"
"2019","United States","Pamela Ansman-Wolfe","May","% Cont.","0.34062788197649213"
"2019","United States","Pamela Ansman-Wolfe","May","% Cont. GT","0.022127383983598405"
"2019","United States","Pamela Ansman-Wolfe","May","Quota","854030"
"2019","United States","Pamela Ansman-Wolfe","May","Sales - Quota","64547"
"2019","United States","Pamela Ansman-Wolfe","May","Variance","0.07557931220214746"
"2019","United States","Pamela Ansman-Wolfe","June","Sales","869674"
"2019","United States","Pamela Ansman-Wolfe","June","June -","869674"
"2019","United States","Pamela Ansman-Wolfe","June","% Cont.","0.35480967728774837"
"2019","United States","Pamela Ansman-Wolfe","June","% Cont. GT","0.01886781547107307"
"2019","United States","Pamela Ansman-Wolfe","June","Quota","484712"
"2019","United States","Pamela Ansman-Wolfe","June","Sales - Quota","384962"
"2019","United States","Pamela Ansman-Wolfe","June","Variance","0.794207694465992"
"2019","United States","Pamela Ansman-Wolfe","July","Sales","149539"
"2019","United States","Pamela Ansman-Wolfe","July","July -","149539"
"2019","United States","Pamela Ansman-Wolfe","July","% Cont.","0.12296856690582407"
"2019","United States","Pamela Ansman-Wolfe","July","% Cont. GT","0.004709233760397233"
"2019","United States","Pamela Ansman-Wolfe","July","Quota","678373"
"2019","United States","Pamela Ansman-Wolfe","July","Sales - Quota","-528834"
"2019","United States","Pamela Ansman-Wolfe","July","Variance","-0.7795622762108753"
"2019","United States","Pamela Ansman-Wolfe","August","Sales","185721"
"2019","United States","Pamela Ansman-Wolfe","August","August -","185721"
"2019","United States","Pamela Ansman-Wolfe","August","% Cont.","0.09988710859787159"
"2019","United States","Pamela Ansman-Wolfe","August","% Cont. GT","0.004780946666295335"
"2019","United States","Pamela Ansman-Wolfe","August","Quota","536805"
"2019","United States","Pamela Ansman-Wolfe","August","Sales - Quota","-351084"
"2019","United States","Pamela Ansman-Wolfe","August","Variance","-0.6540252046832649"
"2019","United States","Pamela Ansman-Wolfe","September","Sales","409126"
"2019","United States","Pamela Ansman-Wolfe","September","September -","409126"
"2019","United States","Pamela Ansman-Wolfe","September","% Cont.","0.15834336381826697"
"2019","United States","Pamela Ansman-Wolfe","September","% Cont. GT","0.009389797452071101"
"2019","United States","Pamela Ansman-Wolfe","September","Quota","730739"
"2019","United States","Pamela Ansman-Wolfe","September","Sales - Quota","-321613"
"2019","United States","Pamela Ansman-Wolfe","September","Variance","-0.44012020707804017"
"2019","United States","Pamela Ansman-Wolfe","October","Sales","900051"
"2019","United States","Pamela Ansman-Wolfe","October","October -","900051"
