Date.Quarter,Product.Category-Subcategory.Category,Product.Category-Subcategory.Subcategory,Product.Brand,Customer.Geography.Continent,Customer.Geography.Country,Customer.Geography.State,Customer.Geography.City,Customer.Name,Store.Square Meters,Store.State,Store.Status,Sales.Total Cost,Sales.Margin,Sales.Sales Amount
Q2,Computers,Laptops,Wide World Importers,Europe,France,Île-de-France,Sevran,Beltane Bourget,245,Corse,,878.58,844.6949999999998,1723.2749999999999
Q3,Computers,Laptops,Wide World Importers,Europe,France,Île-de-France,Sevran,Beltane Bourget,245,Corse,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,France,Île-de-France,Sevran,Beltane Bourget,245,Corse,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,France,Provence-Alpes-Côte d'Azur,Avignon,Aimée Carignan,310,Mayotte,,2050.02,1970.9549999999995,4020.9749999999995
Q2,Computers,Laptops,Wide World Importers,Europe,France,Provence-Alpes-Côte d'Azur,Avignon,Aimée Carignan,310,Mayotte,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,France,Provence-Alpes-Côte d'Azur,Avignon,Aimée Carignan,310,Mayotte,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,France,Provence-Alpes-Côte d'Azur,Avignon,Aimée Carignan,310,Mayotte,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,Germany,Baden-Württemberg,Pfronstetten,Juliane Baumgaertner,350,Saarland,,2582.2799999999997,4276.44,6858.719999999999
Q2,Computers,Laptops,Wide World Importers,Europe,Germany,Baden-Württemberg,Pfronstetten,Juliane Baumgaertner,350,Saarland,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,Germany,Baden-Württemberg,Pfronstetten,Juliane Baumgaertner,350,Saarland,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,Germany,Baden-Württemberg,Pfronstetten,Juliane Baumgaertner,350,Saarland,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,Germany,Berlin,Berlin Spandau,Christina Drescher,"1,295",Berlin,,,,
Q2,Computers,Laptops,Wide World Importers,Europe,Germany,Berlin,Berlin Spandau,Christina Drescher,"1,295",Berlin,,645.57,1302.9299999999998,1948.5
Q3,Computers,Laptops,Wide World Importers,Europe,Germany,Berlin,Berlin Spandau,Christina Drescher,"1,295",Berlin,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,Germany,Berlin,Berlin Spandau,Christina Drescher,"1,295",Berlin,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Bayern,München,Annett Engel,,Online,,1291.14,2138.2200000000003,3429.36
Q2,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Bayern,München,Annett Engel,,Online,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Bayern,München,Annett Engel,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Bayern,München,Annett Engel,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Glauchau,Jonas Bosch,"2,800",Mecklenburg-Vorpommern,,,,
Q2,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Glauchau,Jonas Bosch,"2,800",Mecklenburg-Vorpommern,,550.92,491.34000000000003,1042.26
Q3,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Glauchau,Jonas Bosch,"2,800",Mecklenburg-Vorpommern,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Glauchau,Jonas Bosch,"2,800",Mecklenburg-Vorpommern,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Pirna,Karolin Finkel,"2,000",Sachsen-Anhalt,,482.16,440.5199999999999,922.68
Q2,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Pirna,Karolin Finkel,"2,000",Sachsen-Anhalt,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Pirna,Karolin Finkel,"2,000",Sachsen-Anhalt,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,Germany,Freistaat Sachsen,Pirna,Karolin Finkel,"2,000",Sachsen-Anhalt,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,Germany,Hessen,Wartenberg,Erik Schiffer,"1,855",Hessen,,860.76,1451.4599999999998,2312.22
Q2,Computers,Laptops,Wide World Importers,Europe,Germany,Hessen,Wartenberg,Erik Schiffer,"1,855",Hessen,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,Germany,Hessen,Wartenberg,Erik Schiffer,"1,855",Hessen,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,Germany,Hessen,Wartenberg,Erik Schiffer,"1,855",Hessen,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,Netherlands,Overijssel,Denekamp,Anam Wilbers,"1,365",Groningen,,1745.1000000000001,1677.8999999999999,3423
Q2,Computers,Laptops,Wide World Importers,Europe,Netherlands,Overijssel,Denekamp,Anam Wilbers,"1,365",Groningen,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,Netherlands,Overijssel,Denekamp,Anam Wilbers,"1,365",Groningen,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,Netherlands,Overijssel,Denekamp,Anam Wilbers,"1,365",Groningen,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Aylesbury Vale,Maids' Moreton,Harvey Jones,,Online,,860.76,1399.5000000000002,2260.26
Q2,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Aylesbury Vale,Maids' Moreton,Harvey Jones,,Online,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Aylesbury Vale,Maids' Moreton,Harvey Jones,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Aylesbury Vale,Maids' Moreton,Harvey Jones,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Lincoln,Holton,Matthew Lewis,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Lincoln,Holton,Matthew Lewis,,Online,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Lincoln,Holton,Matthew Lewis,,Online,,348.58,333.62000000000006,682.2
Q4,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Lincoln,Holton,Matthew Lewis,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,195.24,187.70999999999998,382.95
Q2,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,,,
Q3,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,,,
Q4,Computers,Laptops,Wide World Importers,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,,,
Q1,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Fort St James,Julianne Roberts,"1,210",Nunavut,,,,
Q2,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Fort St James,Julianne Roberts,"1,210",Nunavut,,498.59999999999997,479.40000000000003,978
Q3,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Fort St James,Julianne Roberts,"1,210",Nunavut,,,,
Q4,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Fort St James,Julianne Roberts,"1,210",Nunavut,,,,
Q1,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Victoria,Gene Chambers,"1,210",Nunavut,,,,
Q2,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Victoria,Gene Chambers,"1,210",Nunavut,,,,
Q3,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Victoria,Gene Chambers,"1,210",Nunavut,,,,
Q4,Computers,Laptops,Wide World Importers,North America,Canada,British Columbia,Victoria,Gene Chambers,"1,210",Nunavut,,292.86,281.56499999999994,574.425
Q1,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Pauline Garrett,"1,500",Northwest Territories,,1936.71,3908.79,5845.5
Q2,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Pauline Garrett,"1,500",Northwest Territories,,,,
Q3,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Pauline Garrett,"1,500",Northwest Territories,,,,
Q4,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Pauline Garrett,"1,500",Northwest Territories,,,,
Q1,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Walter Thatcher,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Walter Thatcher,,Online,,,,
Q3,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Walter Thatcher,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,Canada,Quebec,Montreal,Walter Thatcher,,Online,,498.59999999999997,479.40000000000003,978
Q1,Computers,Laptops,Wide World Importers,North America,Canada,Yukon,Haines Junction,Felix Kerr,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,Canada,Yukon,Haines Junction,Felix Kerr,,Online,,166.2,140.24,306.44
Q3,Computers,Laptops,Wide World Importers,North America,Canada,Yukon,Haines Junction,Felix Kerr,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,Canada,Yukon,Haines Junction,Felix Kerr,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,California,Petaluma,Suzanne Melvin,"1,330",Washington DC,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,California,Petaluma,Suzanne Melvin,"1,330",Washington DC,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,California,Petaluma,Suzanne Melvin,"1,330",Washington DC,,1662,1402.4,3064.4
Q4,Computers,Laptops,Wide World Importers,North America,United States,California,Petaluma,Suzanne Melvin,"1,330",Washington DC,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Florida,Miami,Dave Dent,"2,000",Iowa,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Florida,Miami,Dave Dent,"2,000",Iowa,,3137.2200000000003,3684.7799999999997,6822
Q3,Computers,Laptops,Wide World Importers,North America,United States,Florida,Miami,Dave Dent,"2,000",Iowa,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Florida,Miami,Dave Dent,"2,000",Iowa,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Florida,Tallahassee,Sanna Petersson,"1,295",Maine,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Florida,Tallahassee,Sanna Petersson,"1,295",Maine,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Florida,Tallahassee,Sanna Petersson,"1,295",Maine,,1291.1399999999999,2605.86,3897
Q4,Computers,Laptops,Wide World Importers,North America,United States,Florida,Tallahassee,Sanna Petersson,"1,295",Maine,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Georgia,Atlanta,Rose Guzman,"1,260",Montana,,1446.48,1321.56,2768.04
Q2,Computers,Laptops,Wide World Importers,North America,United States,Georgia,Atlanta,Rose Guzman,"1,260",Montana,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Georgia,Atlanta,Rose Guzman,"1,260",Montana,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Georgia,Atlanta,Rose Guzman,"1,260",Montana,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Maryland,Reston,Ricardo Koenig,"1,260",New Hampshire,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Maryland,Reston,Ricardo Koenig,"1,260",New Hampshire,,645.57,1069.1100000000001,1714.68
Q3,Computers,Laptops,Wide World Importers,North America,United States,Maryland,Reston,Ricardo Koenig,"1,260",New Hampshire,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Maryland,Reston,Ricardo Koenig,"1,260",New Hampshire,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Massachusetts,Amherst,Kathrin Frankfurter,"2,000",Oregon,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Massachusetts,Amherst,Kathrin Frankfurter,"2,000",Oregon,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Massachusetts,Amherst,Kathrin Frankfurter,"2,000",Oregon,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Massachusetts,Amherst,Kathrin Frankfurter,"2,000",Oregon,,2091.48,2092.68,4184.16
Q1,Computers,Laptops,Wide World Importers,North America,United States,Michigan,Troy,Kathy Baker,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Michigan,Troy,Kathy Baker,,Online,,292.86,241.35524999999996,534.21525
Q3,Computers,Laptops,Wide World Importers,North America,United States,Michigan,Troy,Kathy Baker,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Michigan,Troy,Kathy Baker,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,New Jersey,Egg Harbor,Shane Thornton,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,New Jersey,Egg Harbor,Shane Thornton,,Online,,1757.16,1689.3899999999996,3446.5499999999997
Q3,Computers,Laptops,Wide World Importers,North America,United States,New Jersey,Egg Harbor,Shane Thornton,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,New Jersey,Egg Harbor,Shane Thornton,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,New York,West Haverstraw,Dewey Garcia,"1,645",New Mexico,,2479.14,2264.94,4744.08
Q2,Computers,Laptops,Wide World Importers,North America,United States,New York,West Haverstraw,Dewey Garcia,"1,645",New Mexico,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,New York,West Haverstraw,Dewey Garcia,"1,645",New Mexico,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,New York,West Haverstraw,Dewey Garcia,"1,645",New Mexico,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Oregon,Baker City,James Carter,"2,000",Oregon,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Oregon,Baker City,James Carter,"2,000",Oregon,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Oregon,Baker City,James Carter,"2,000",Oregon,,332.4,247.88,580.28
Q4,Computers,Laptops,Wide World Importers,North America,United States,Oregon,Baker City,James Carter,"2,000",Oregon,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Pennsylvania,Sugar Notch,Jeffrey Hamel,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Pennsylvania,Sugar Notch,Jeffrey Hamel,,Online,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Pennsylvania,Sugar Notch,Jeffrey Hamel,,Online,,2582.2799999999997,5211.72,7794
Q4,Computers,Laptops,Wide World Importers,North America,United States,Pennsylvania,Sugar Notch,Jeffrey Hamel,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,826.38,862.8000000000001,1689.18
Q3,Computers,Laptops,Wide World Importers,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Tennessee,Chattanooga,Audrey Conley,"2,000",Connecticut,,645.57,1302.9299999999998,1948.5
Q2,Computers,Laptops,Wide World Importers,North America,United States,Tennessee,Chattanooga,Audrey Conley,"2,000",Connecticut,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Tennessee,Chattanooga,Audrey Conley,"2,000",Connecticut,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Tennessee,Chattanooga,Audrey Conley,"2,000",Connecticut,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Texas,Dallas,Angel Rooney,"1,260",New Hampshire,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Texas,Dallas,Angel Rooney,"1,260",New Hampshire,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Texas,Dallas,Angel Rooney,"1,260",New Hampshire,,1377.3,1617.7,2995
Q4,Computers,Laptops,Wide World Importers,North America,United States,Texas,Dallas,Angel Rooney,"1,260",New Hampshire,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Texas,Farmers Branch,Shasa Farías,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Texas,Farmers Branch,Shasa Farías,,Online,,1291.14,2099.25,3390.39
Q3,Computers,Laptops,Wide World Importers,North America,United States,Texas,Farmers Branch,Shasa Farías,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Texas,Farmers Branch,Shasa Farías,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Texas,Houston,Jerry Schultz,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Texas,Houston,Jerry Schultz,,Online,,482.16,492.945,975.105
Q3,Computers,Laptops,Wide World Importers,North America,United States,Texas,Houston,Jerry Schultz,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Texas,Houston,Jerry Schultz,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Texas,Jim Hogg,Roger Bonds,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Texas,Jim Hogg,Roger Bonds,,Online,,1291.14,2605.8599999999997,3897
Q3,Computers,Laptops,Wide World Importers,North America,United States,Texas,Jim Hogg,Roger Bonds,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Texas,Jim Hogg,Roger Bonds,,Online,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Utah,West Valley City,Sylwia Szczepanska,"1,295",Maine,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Utah,West Valley City,Sylwia Szczepanska,"1,295",Maine,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Utah,West Valley City,Sylwia Szczepanska,"1,295",Maine,,2250.08,2006.83,4256.91
Q4,Computers,Laptops,Wide World Importers,North America,United States,Utah,West Valley City,Sylwia Szczepanska,"1,295",Maine,,,,
Q1,Computers,Laptops,Wide World Importers,North America,United States,Virginia,Altavista,Linda Wong,,Online,,,,
Q2,Computers,Laptops,Wide World Importers,North America,United States,Virginia,Altavista,Linda Wong,,Online,,,,
Q3,Computers,Laptops,Wide World Importers,North America,United States,Virginia,Altavista,Linda Wong,,Online,,,,
Q4,Computers,Laptops,Wide World Importers,North America,United States,Virginia,Altavista,Linda Wong,,Online,,275.46,245.67000000000002,521.13
Q1,Computers,Desktops,Adventure Works,Australia,Australia,New South Wales,Bamarang,Hannah Tranter,595,Australian Capital Territory,,642.1,1199,1841.1
Q2,Computers,Desktops,Adventure Works,Australia,Australia,New South Wales,Bamarang,Hannah Tranter,595,Australian Capital Territory,,,,
Q3,Computers,Desktops,Adventure Works,Australia,Australia,New South Wales,Bamarang,Hannah Tranter,595,Australian Capital Territory,,,,
Q4,Computers,Desktops,Adventure Works,Australia,Australia,New South Wales,Bamarang,Hannah Tranter,595,Australian Capital Territory,,,,
Q1,Computers,Desktops,Adventure Works,Australia,Australia,New South Wales,Brays Creek,Skye O'Hea,,Online,,,,
