Time.FiscalYear,Store.Chain,Item.Category,Store.Territory,Item.Segment,Item.Buyer,Sales.TotalSales,Sales.TotalSalesLY,Sales.TotalUnits
2014,Fashions Direct,010-Womens,PA,4328,"Hubbard, Quintessa",13,13,7
2014,Fashions Direct,010-Womens,PA,4277,"Long, Amy",1569.22,,121
2014,Fashions Direct,010-Womens,PA,4277,"Petty, Perry",997.0200000000001,,109
2014,Fashions Direct,010-Womens,PA,4277,"Buchanan, Alma",909.6400000000001,779.22,101
2014,Fashions Direct,010-Womens,PA,4277,"Barrett, Galvin",116.92,,8
2014,Fashions Direct,010-Womens,PA,4277,"Wright, Howard",-0.9900000000000002,,3
2014,Fashions Direct,010-Womens,PA,4801,"Bolton, Marshall",1173.3700000000001,1173.3700000000001,532
2014,Fashions Direct,010-Womens,PA,4801,"Clemons, Uma",844.94,844.94,466
2014,Fashions Direct,010-Womens,PA,4801,"Mccray, Nayda",737.52,87.82,405
2014,Fashions Direct,010-Womens,PA,4801,"Buchanan, Alma",485.58,443.08,117
2014,Fashions Direct,010-Womens,PA,4801,"Mendez, Jerry",304.37,304.37,244
2014,Fashions Direct,010-Womens,PA,4801,"Hubbard, Quintessa",6,,6
2014,Fashions Direct,010-Womens,PA,4877,"Petty, Perry",1854.8699999999997,,157
2014,Fashions Direct,010-Womens,PA,4877,"Barrett, Galvin",1133.4099999999999,,59
2014,Fashions Direct,010-Womens,PA,4877,"Buchanan, Alma",456.68,16.99,35
2014,Fashions Direct,010-Womens,PA,4877,"Wright, Howard",94.92,49.95,8
2014,Fashions Direct,010-Womens,PA,4877,"Carr, Slade",0,,0
2014,Fashions Direct,010-Womens,PA,4402,"Buchanan, Alma",3058.8500000000013,3024.8500000000013,431
2014,Fashions Direct,010-Womens,PA,4402,"Clemons, Uma",350.25,350.25,82
2014,Fashions Direct,010-Womens,PA,4402,"Lynn, Farrah",1,1,1
2014,Fashions Direct,010-Womens,PA,4311,"Buchanan, Alma",3188.359999999999,3187.359999999999,598
2014,Fashions Direct,010-Womens,PA,4311,"Carr, Slade",209.86,209.86,14
2014,Fashions Direct,010-Womens,PA,4311,"Clemons, Uma",5.5,5.5,6
2014,Fashions Direct,010-Womens,PA,4275,"Petty, Perry",1572.2300000000002,,145
2014,Fashions Direct,010-Womens,PA,4275,"Pierce, Amery",715.2900000000001,,72
2014,Fashions Direct,010-Womens,PA,4275,"Carr, Slade",403.62,,45
2014,Fashions Direct,010-Womens,PA,4275,"Long, Amy",239.73000000000002,,27
2014,Fashions Direct,010-Womens,PA,4275,"Buchanan, Alma",199.67999999999998,,33
2014,Fashions Direct,010-Womens,PA,4275,"Wright, Howard",121.89,,15
2014,Fashions Direct,010-Womens,PA,4275,"Barrett, Galvin",20,,5
2014,Fashions Direct,010-Womens,PA,4574,"Petty, Perry",1196.85,,123
2014,Fashions Direct,010-Womens,PA,4574,"Long, Amy",992.21,,77
2014,Fashions Direct,010-Womens,PA,4574,"Carr, Slade",368.74,,26
2014,Fashions Direct,010-Womens,PA,4574,"Barrett, Galvin",189.91,,9
2014,Fashions Direct,010-Womens,PA,4574,"Hubbard, Quintessa",185.99,,35
2014,Fashions Direct,010-Womens,PA,4574,"Buchanan, Alma",123.46000000000001,,14
2014,Fashions Direct,010-Womens,PA,4574,"Wright, Howard",98,,14
2014,Fashions Direct,010-Womens,PA,4574,"Mccray, Nayda",41.15,,5
2014,Fashions Direct,010-Womens,PA,4215,"Buchanan, Alma",2748.7300000000014,2696.7300000000014,293
2014,Fashions Direct,010-Womens,PA,4215,"Carr, Slade",272.89,203.79,76
2014,Fashions Direct,010-Womens,PA,4454,"Long, Amy",1992.4,,203
2014,Fashions Direct,010-Womens,PA,4454,"Petty, Perry",840.76,,85
2014,Fashions Direct,010-Womens,PA,4006,"Carr, Slade",1004.05,957.0899999999999,106
2014,Fashions Direct,010-Womens,PA,4006,"Hubbard, Quintessa",918.5500000000001,918.5500000000001,47
2014,Fashions Direct,010-Womens,PA,4006,"Buchanan, Alma",684.6099999999999,684.6099999999999,60
2014,Fashions Direct,010-Womens,PA,4006,"Ray, Violet",219.89,219.89,11
2014,Fashions Direct,010-Womens,PA,4006,"Mendez, Jerry",5,5,1
2014,Fashions Direct,010-Womens,PA,4276,"Petty, Perry",1569.51,,168
2014,Fashions Direct,010-Womens,PA,4276,"Buchanan, Alma",734.1600000000001,,59
2014,Fashions Direct,010-Womens,PA,4276,"Long, Amy",285.78,,22
2014,Fashions Direct,010-Womens,PA,4276,"Carr, Slade",89.91000000000001,,9
2014,Fashions Direct,010-Womens,PA,4276,"Hubbard, Quintessa",16,,4
2014,Fashions Direct,010-Womens,PA,4578,"Petty, Perry",2359.47,,186
2014,Fashions Direct,010-Womens,PA,4578,"Barrett, Galvin",169.91,,9
2014,Fashions Direct,010-Womens,PA,4578,"Ward, Kermit",157.95,,19
2014,Fashions Direct,010-Womens,PA,4010,"Buchanan, Alma",2142.69,2142.69,364
2014,Fashions Direct,010-Womens,PA,4010,"Clemons, Uma",335.06,335.06,70
2014,Fashions Direct,010-Womens,PA,4010,"Nash, Colorado",95.85,89.86,21
2014,Fashions Direct,010-Womens,PA,4703,"Buchanan, Alma",2282.92,2342.9,82
2014,Fashions Direct,010-Womens,PA,4703,"Jordan, Keely",254,254,10
2014,Fashions Direct,010-Womens,PA,4703,"Ward, Kermit",32.5,32.5,7
2014,Fashions Direct,010-Womens,PA,4036,"Petty, Perry",1126.76,,144
2014,Fashions Direct,010-Womens,PA,4036,"Buchanan, Alma",879.16,599.4,90
2014,Fashions Direct,010-Womens,PA,4036,"Wright, Howard",136.95,,27
2014,Fashions Direct,010-Womens,PA,4036,"Carr, Slade",128.37,,23
2014,Fashions Direct,010-Womens,PA,4036,"Gentry, Elizabeth",80.94,,13
2014,Fashions Direct,010-Womens,PA,4036,"Barrett, Galvin",79.92,,8
2014,Fashions Direct,010-Womens,PA,4536,"Wright, Howard",854.35,,68
2014,Fashions Direct,010-Womens,PA,4536,"Petty, Perry",818.52,,78
2014,Fashions Direct,010-Womens,PA,4536,"Buchanan, Alma",461.61,69.93,42
2014,Fashions Direct,010-Womens,PA,4536,"Carr, Slade",122.91,,12
2014,Fashions Direct,010-Womens,PA,4536,"Barrett, Galvin",63.92,,8
2014,Fashions Direct,010-Womens,PA,4316,"Buchanan, Alma",2178.96,2109.97,212
2014,Fashions Direct,010-Womens,PA,4132,"Long, Amy",2146.95,,218
2014,Fashions Direct,010-Womens,PA,4375,"Petty, Perry",1489.62,,324
2014,Fashions Direct,010-Womens,PA,4375,"Wright, Howard",364.49,151.62,100
2014,Fashions Direct,010-Womens,PA,4375,"Carr, Slade",228.79999999999998,7.99,29
2014,Fashions Direct,010-Womens,PA,4375,"Buchanan, Alma",48.980000000000004,,9
2014,Fashions Direct,010-Womens,PA,4255,"Petty, Perry",1439.8999999999999,,212
2014,Fashions Direct,010-Womens,PA,4255,"Carr, Slade",354.62,,39
2014,Fashions Direct,010-Womens,PA,4255,"Rodriguez, Calista",47.84,,16
2014,Fashions Direct,010-Womens,PA,4255,"Mendez, Jerry",41.96,,6
2014,Fashions Direct,010-Womens,PA,4255,"Buchanan, Alma",30,,3
2014,Fashions Direct,010-Womens,PA,4255,"Wright, Howard",29.21,,7
2014,Fashions Direct,010-Womens,PA,4207,"Mccray, Nayda",1515.34,1512.35,507
2014,Fashions Direct,010-Womens,PA,4207,"Buchanan, Alma",388.79999999999995,388.79999999999995,149
2014,Fashions Direct,010-Womens,PA,4802,"Clemons, Uma",768,768,333
2014,Fashions Direct,010-Womens,PA,4802,"Bolton, Marshall",666.76,666.76,221
2014,Fashions Direct,010-Womens,PA,4802,"Mccray, Nayda",293.48,257.48,66
2014,Fashions Direct,010-Womens,PA,4802,"Buchanan, Alma",59.98,12.48,27
2014,Fashions Direct,010-Womens,PA,4802,"Hubbard, Quintessa",59.7,,34
2014,Fashions Direct,010-Womens,PA,4802,"Mendez, Jerry",42.92,42.92,23
2014,Fashions Direct,010-Womens,PA,4477,"Petty, Perry",974.81,,59
2014,Fashions Direct,010-Womens,PA,4477,"Buchanan, Alma",630.59,279.86,41
2014,Fashions Direct,010-Womens,PA,4477,"Pierce, Amery",130.32999999999998,,7
2014,Fashions Direct,010-Womens,PA,4477,"Carr, Slade",14.99,,1
2014,Fashions Direct,010-Womens,PA,4031,"Buchanan, Alma",899.88,862.88,161
2014,Fashions Direct,010-Womens,PA,4031,"Mendez, Jerry",294.68,294.68,37
2014,Fashions Direct,010-Womens,PA,4031,"Hubbard, Quintessa",286.86,286.86,15
2014,Fashions Direct,010-Womens,PA,4031,"Carr, Slade",114.97,112.97,40
2014,Fashions Direct,010-Womens,PA,4031,"Clemons, Uma",69,69,13
2014,Fashions Direct,010-Womens,PA,4031,"Ward, Kermit",34,34,13
2014,Fashions Direct,010-Womens,PA,4157,"Barrett, Galvin",698.3,,70
2014,Fashions Direct,010-Womens,PA,4157,"Petty, Perry",501.59,,41
2014,Fashions Direct,010-Womens,PA,4157,"Wright, Howard",227.26000000000002,,51
2014,Fashions Direct,010-Womens,PA,4157,"Buchanan, Alma",79.9,79.9,10
2014,Fashions Direct,010-Womens,PA,4024,"Buchanan, Alma",1230.21,1230.21,98
2014,Fashions Direct,010-Womens,PA,4024,"Ray, Violet",153.97,153.97,20
2014,Fashions Direct,010-Womens,PA,4318,"Buchanan, Alma",695.77,675.77,100
2014,Fashions Direct,010-Womens,PA,4318,"Hubbard, Quintessa",652.5600000000001,652.5600000000001,65
2014,Fashions Direct,010-Womens,PA,4318,"Lynn, Farrah",3,3,3
2014,Fashions Direct,010-Womens,PA,4258,"Petty, Perry",712.8,,82
2014,Fashions Direct,010-Womens,PA,4258,"Hubbard, Quintessa",342.58000000000004,,42
2014,Fashions Direct,010-Womens,PA,4258,"Wright, Howard",223.79000000000002,,27
2014,Fashions Direct,010-Womens,PA,4258,"Buchanan, Alma",29,,15
2014,Fashions Direct,010-Womens,PA,4337,"Petty, Perry",594.02,,67
2014,Fashions Direct,010-Womens,PA,4337,"Carr, Slade",446.56000000000006,,45
2014,Fashions Direct,010-Womens,PA,4337,"Wright, Howard",195.82,,21
2014,Fashions Direct,010-Womens,PA,4025,"Buchanan, Alma",766.71,766.71,51
2014,Fashions Direct,010-Womens,PA,4025,"Ray, Violet",402.69,402.69,31
2014,Fashions Direct,010-Womens,PA,4458,"Wright, Howard",651.5699999999999,558.57,66
2014,Fashions Direct,010-Womens,PA,4458,"Petty, Perry",237.06,,50
2014,Fashions Direct,010-Womens,PA,4458,"Carr, Slade",166.75,,33
2014,Fashions Direct,010-Womens,PA,4458,"Buchanan, Alma",49.01,,7
2014,Fashions Direct,010-Womens,PA,4090,"Long, Amy",1062.75,,122
2014,Fashions Direct,010-Womens,PA,4099,"Carr, Slade",832.31,790.11,387
2014,Fashions Direct,010-Womens,PA,4099,"Buchanan, Alma",125,,26
2014,Fashions Direct,010-Womens,PA,4099,"Hubbard, Quintessa",72,59,21
2014,Fashions Direct,010-Womens,PA,4099,"Ferrell, Sara",16.98,7.99,3
2014,Fashions Direct,010-Womens,PA,4018,"Clemons, Uma",505.26,505.26,111
2014,Fashions Direct,010-Womens,PA,4018,"Buchanan, Alma",466.40999999999997,466.40999999999997,173
2014,Fashions Direct,010-Womens,PA,4018,"Mendez, Jerry",20,20,10
2014,Fashions Direct,010-Womens,PA,4206,"Carr, Slade",750.97,739.97,73
2014,Fashions Direct,010-Womens,PA,4206,"Buchanan, Alma",239.70999999999998,239.70999999999998,31
2014,Fashions Direct,010-Womens,PA,4335,"Petty, Perry",387.78,,106
2014,Fashions Direct,010-Womens,PA,4335,"Wright, Howard",240.78999999999996,,36
2014,Fashions Direct,010-Womens,PA,4335,"Barrett, Galvin",148.86,,15
2014,Fashions Direct,010-Womens,PA,4335,"Buchanan, Alma",76.93,,9
2014,Fashions Direct,010-Womens,PA,4335,"Mendez, Jerry",5,,2
2014,Fashions Direct,010-Womens,PA,4135,"Barrett, Galvin",669.3299999999999,,67
2014,Fashions Direct,010-Womens,PA,4135,"Long, Amy",149.85000000000002,,15
2014,Fashions Direct,010-Womens,PA,4571,"Long, Amy",713.15,,55
2014,Fashions Direct,010-Womens,PA,4403,"Buchanan, Alma",703.02,654.02,95
2014,Fashions Direct,010-Womens,PA,4403,"Clemons, Uma",5,5,5
2014,Fashions Direct,010-Womens,PA,4225,"Buchanan, Alma",685.8299999999999,636.8299999999999,72
2014,Fashions Direct,010-Womens,PA,4575,"Hubbard, Quintessa",384.90999999999997,,197
2014,Fashions Direct,010-Womens,PA,4575,"Mendez, Jerry",261.36,,44
2014,Fashions Direct,010-Womens,PA,4575,"Barrett, Galvin",23.96,,4
2014,Fashions Direct,010-Womens,PA,4231,"Buchanan, Alma",307.19,298.69,45
2014,Fashions Direct,010-Womens,PA,4231,"Carr, Slade",287.32000000000005,282.32000000000005,35
2014,Fashions Direct,010-Womens,PA,4137,"Long, Amy",413.88,,32
2014,Fashions Direct,010-Womens,PA,4137,"Barrett, Galvin",179.91,,9
2014,Fashions Direct,010-Womens,PA,4803,"Hubbard, Quintessa",547,,203
2014,Fashions Direct,010-Womens,PA,4803,"Mendez, Jerry",21.98,13.98,6
2014,Fashions Direct,010-Womens,PA,4803,"Petty, Perry",16.990000000000002,,3
2014,Fashions Direct,010-Womens,PA,4652,"Bolton, Marshall",561.47,561.47,94
2014,Fashions Direct,010-Womens,PA,4313,"Buchanan, Alma",510.41,510.41,69
2014,Fashions Direct,010-Womens,PA,4313,"Clemons, Uma",15.98,15.98,2
2014,Fashions Direct,010-Womens,PA,4133,"Long, Amy",457.15,,46
2014,Fashions Direct,010-Womens,PA,4133,"Buchanan, Alma",69.93,,7
2014,Fashions Direct,010-Womens,PA,4133,"Petty, Perry",-7.99,,-1
2014,Fashions Direct,010-Womens,PA,4278,"Petty, Perry",347.7,,36
2014,Fashions Direct,010-Womens,PA,4278,"Rodriguez, Calista",97.3,,14
2014,Fashions Direct,010-Womens,PA,4278,"Hubbard, Quintessa",64.98,,11
2014,Fashions Direct,010-Womens,PA,4278,"Carr, Slade",6,,3
2014,Fashions Direct,010-Womens,PA,4374,"Long, Amy",493.57,,83
2014,Fashions Direct,010-Womens,PA,4879,"Buchanan, Alma",398.89,,86
2014,Fashions Direct,010-Womens,PA,4879,"Petty, Perry",78.3,,17
2014,Fashions Direct,010-Womens,PA,4879,"Carr, Slade",5,,2
2014,Fashions Direct,010-Womens,PA,4879,"Rodriguez, Calista",1,,1
2014,Fashions Direct,010-Womens,PA,4538,"Carr, Slade",328.74,,27
2014,Fashions Direct,010-Womens,PA,4538,"Buchanan, Alma",131.94,,8
2014,Fashions Direct,010-Womens,PA,4394,"Barrett, Galvin",253.32999999999998,,17
2014,Fashions Direct,010-Womens,PA,4394,"Long, Amy",139.86,,14
2014,Fashions Direct,010-Womens,PA,4394,"Petty, Perry",39.96,,4
2014,Fashions Direct,010-Womens,PA,4579,"Barrett, Galvin",418.59000000000003,,42
2014,Fashions Direct,010-Womens,PA,4208,"Carr, Slade",269.73,269.73,27
2014,Fashions Direct,010-Womens,PA,4208,"Buchanan, Alma",130.68,128.68,36
2014,Fashions Direct,010-Womens,PA,4323,"Buchanan, Alma",388.84,319.84,21
2014,Fashions Direct,010-Womens,PA,4323,"Ray, Violet",-13,,0
2014,Fashions Direct,010-Womens,PA,4570,"Long, Amy",357.78,,22
2014,Fashions Direct,010-Womens,PA,4805,"Hubbard, Quintessa",323.68,,170
2014,Fashions Direct,010-Womens,PA,4805,"Buchanan, Alma",18.97,14.97,5
2014,Fashions Direct,010-Womens,PA,4576,"Hubbard, Quintessa",104.4,,35
2014,Fashions Direct,010-Womens,PA,4576,"Mendez, Jerry",85.81,,24
2014,Fashions Direct,010-Womens,PA,4576,"Barrett, Galvin",79.96,,4
2014,Fashions Direct,010-Womens,PA,4576,"Petty, Perry",43.97,,7
2014,Fashions Direct,010-Womens,PA,4576,"Wright, Howard",3,,1
2014,Fashions Direct,010-Womens,PA,4704,"Carr, Slade",237.85999999999999,162.91,16
2014,Fashions Direct,010-Womens,PA,4704,"Buchanan, Alma",65.94,18,12
2014,Fashions Direct,010-Womens,PA,4704,"Jordan, Keely",1,1,1
2014,Fashions Direct,010-Womens,PA,4704,"Clemons, Uma",-7.479999999999997,-7.479999999999997,1
2014,Fashions Direct,010-Womens,PA,4550,"Hubbard, Quintessa",295.41,,99
2014,Fashions Direct,010-Womens,PA,4126,"Petty, Perry",279.72,,28
2014,Fashions Direct,010-Womens,PA,4552,"Clemons, Uma",136.96,136.96,116
2014,Fashions Direct,010-Womens,PA,4552,"Hubbard, Quintessa",134.2,,67
2014,Fashions Direct,010-Womens,PA,4552,"Buchanan, Alma",3,,1
2014,Fashions Direct,010-Womens,PA,4552,"Mccray, Nayda",3,,3
2014,Fashions Direct,010-Womens,PA,4326,"Buchanan, Alma",239.48,239.48,66
2014,Fashions Direct,010-Womens,PA,4453,"Long, Amy",229.76999999999998,,23
2014,Fashions Direct,010-Womens,PA,4379,"Petty, Perry",139.89,,18
2014,Fashions Direct,010-Womens,PA,4379,"Carr, Slade",59.940000000000005,,6
2014,Fashions Direct,010-Womens,PA,4577,"Barrett, Galvin",79.96,,4
2014,Fashions Direct,010-Womens,PA,4577,"Espinoza, Brynn",66.5,,26
2014,Fashions Direct,010-Womens,PA,4577,"Wright, Howard",45,,13
2014,Fashions Direct,010-Womens,PA,4224,"Buchanan, Alma",189.91,189.91,10
2014,Fashions Direct,010-Womens,PA,4032,"Buchanan, Alma",186.88,121.89,31
2014,Fashions Direct,010-Womens,PA,4004,"Carr, Slade",186.13,184.13,38
2014,Fashions Direct,010-Womens,PA,4299,"Carr, Slade",142.5,137.5,43
2014,Fashions Direct,010-Womens,PA,4299,"Ferrell, Sara",17.98,2.99,2
2014,Fashions Direct,010-Womens,PA,4806,"Buchanan, Alma",83.86,83.86,14
2014,Fashions Direct,010-Womens,PA,4806,"Mendez, Jerry",34.95,34.95,5
2014,Fashions Direct,010-Womens,PA,4806,"Hubbard, Quintessa",17,,5
2014,Fashions Direct,010-Womens,PA,4136,"Barrett, Galvin",109.89,,11
2014,Fashions Direct,010-Womens,PA,4537,"Barrett, Galvin",77.94,,6
2014,Fashions Direct,010-Womens,PA,4537,"Petty, Perry",20.98,,3
2014,Fashions Direct,010-Womens,PA,4591,"Nguyen, Cecilia",90.10000000000001,,15
2014,Fashions Direct,010-Womens,PA,4001,"Ferrell, Sara",87.93,45.980000000000004,18
2014,Fashions Direct,010-Womens,PA,4535,"Gentry, Elizabeth",30,,6
2014,Fashions Direct,010-Womens,PA,4535,"Carr, Slade",25,,5
2014,Fashions Direct,010-Womens,PA,4210,"Buchanan, Alma",37.51,37.51,8
2014,Fashions Direct,010-Womens,PA,4210,"Clemons, Uma",15,15,2
2014,Fashions Direct,010-Womens,PA,4392,"Barrett, Galvin",49.95,,5
2014,Fashions Direct,010-Womens,PA,4556,"Hubbard, Quintessa",47.94,,6
2014,Fashions Direct,010-Womens,PA,4804,"Hubbard, Quintessa",36.97,,17
2014,Fashions Direct,010-Womens,PA,4804,"Buchanan, Alma",2,,1
2014,Fashions Direct,010-Womens,PA,4653,"Mccray, Nayda",34.95,,5
2014,Fashions Direct,010-Womens,PA,4653,"Bolton, Marshall",3,3,3
2014,Fashions Direct,010-Womens,PA,4002,"Buchanan, Alma",36,36,6
2014,Fashions Direct,010-Womens,PA,4303,"Buchanan, Alma",33.01,33.01,9
2014,Fashions Direct,010-Womens,PA,4310,"Buchanan, Alma",24,24,4
2014,Fashions Direct,010-Womens,PA,4310,"Clemons, Uma",9,9,1
2014,Fashions Direct,010-Womens,PA,4325,"Buchanan, Alma",29.97,29.97,3
2014,Fashions Direct,010-Womens,PA,4308,"Buchanan, Alma",17.98,17.98,4
2014,Fashions Direct,010-Womens,PA,4309,"Buchanan, Alma",15.98,15.98,2
2014,Fashions Direct,010-Womens,PA,4654,"Mccray, Nayda",10,,2
2014,Fashions Direct,010-Womens,PA,4107,"Clemons, Uma",9.99,9.99,1
2014,Fashions Direct,010-Womens,PA,4204,"Carr, Slade",9,9,5
2014,Fashions Direct,010-Womens,PA,4799,"Ferrell, Sara",7,7,1
2014,Fashions Direct,010-Womens,PA,4306,"Clemons, Uma",6,6,2
2014,Fashions Direct,010-Womens,PA,4657,"Bolton, Marshall",4.99,4.99,1
2014,Fashions Direct,010-Womens,PA,4319,"Buchanan, Alma",4.5,,2
2014,Fashions Direct,010-Womens,PA,4553,"Clemons, Uma",3,3,3
2014,Fashions Direct,010-Womens,PA,4553,"Buchanan, Alma",1,,1
2014,Fashions Direct,010-Womens,PA,4314,"Buchanan, Alma",3,3,1
2014,Fashions Direct,010-Womens,PA,4357,"Hubbard, Quintessa",3,,1
2014,Fashions Direct,010-Womens,PA,4023,"Buchanan, Alma",1,1,1
2014,Fashions Direct,010-Womens,PA,4021,"Pierce, Amery",0.2999999999999998,0.2999999999999998,0
2014,Fashions Direct,010-Womens,PA,4324,"Buchanan, Alma",20,20,2
2014,Fashions Direct,010-Womens,PA,4324,"Ward, Kermit",-29.99,,-1
2014,Fashions Direct,010-Womens,PA,4317,"Buchanan, Alma",-9.99,-9.99,-1
2014,Fashions Direct,010-Womens,WV,4027,"Buchanan, Alma",29833.730000000003,29816.75,5721
2014,Fashions Direct,010-Womens,WV,4027,"Ray, Violet",8500.160000000003,8500.160000000003,1348
2014,Fashions Direct,010-Womens,WV,4027,"Carr, Slade",4822.460000000001,4692.66,1092
2014,Fashions Direct,010-Womens,WV,4027,"Clemons, Uma",547.42,547.42,126
2014,Fashions Direct,010-Womens,WV,4027,"Mendez, Jerry",532.0400000000001,532.0400000000001,224
2014,Fashions Direct,010-Womens,WV,4027,"Ward, Kermit",319.45,319.45,55
2014,Fashions Direct,010-Womens,WV,4027,"Rodriguez, Calista",163.77,163.77,37
2014,Fashions Direct,010-Womens,WV,4027,"Hubbard, Quintessa",120.83,120.83,22
2014,Fashions Direct,010-Womens,WV,4027,"Watson, Skyler",79.92,79.92,8
2014,Fashions Direct,010-Womens,WV,4027,"Lynn, Farrah",10,10,10
2014,Fashions Direct,010-Womens,WV,4075,"Petty, Perry",17819.28,,2601
2014,Fashions Direct,010-Womens,WV,4075,"Buchanan, Alma",10262.980000000005,1155.91,1242
2014,Fashions Direct,010-Womens,WV,4075,"Hubbard, Quintessa",5434.670000000001,,2043
2014,Fashions Direct,010-Womens,WV,4075,"Carr, Slade",3323.3100000000004,23.96,441
2014,Fashions Direct,010-Womens,WV,4075,"Wright, Howard",2005.78,90.93,328
2014,Fashions Direct,010-Womens,WV,4075,"Barrett, Galvin",1500.8000000000002,,251
2014,Fashions Direct,010-Womens,WV,4075,"Mccray, Nayda",1007.1700000000001,,379
2014,Fashions Direct,010-Womens,WV,4075,"Long, Amy",796.2,,80
2014,Fashions Direct,010-Womens,WV,4075,"Rodriguez, Calista",357.03999999999996,,119
2014,Fashions Direct,010-Womens,WV,4075,"Monroe, Cody",112.55,,68
2014,Fashions Direct,010-Womens,WV,4075,"Pierce, Amery",109.89,,11
2014,Fashions Direct,010-Womens,WV,4075,"Clemons, Uma",80.6,,41
2014,Fashions Direct,010-Womens,WV,4075,"Mendez, Jerry",35.99,,23
2014,Fashions Direct,010-Womens,WV,4227,"Buchanan, Alma",30418.429999999993,30406.939999999995,4278
2014,Fashions Direct,010-Womens,WV,4227,"Carr, Slade",3884.4600000000005,3836.5200000000004,673
2014,Fashions Direct,010-Womens,WV,4227,"Ward, Kermit",1007.5300000000001,1007.5300000000001,119
2014,Fashions Direct,010-Womens,WV,4227,"Mendez, Jerry",239.35,239.35,85
2014,Fashions Direct,010-Womens,WV,4227,"Clemons, Uma",133.78,132.78,24
2014,Fashions Direct,010-Womens,WV,4227,"Hubbard, Quintessa",1,1,1
2014,Fashions Direct,010-Womens,WV,4020,"Buchanan, Alma",25955.369999999966,25820.39999999998,2307
2014,Fashions Direct,010-Womens,WV,4020,"Ray, Violet",5355.980000000002,5370.970000000002,423
2014,Fashions Direct,010-Womens,WV,4020,"Carr, Slade",2355.33,2342.33,265
2014,Fashions Direct,010-Womens,WV,4020,"Hubbard, Quintessa",517.65,517.65,47
2014,Fashions Direct,010-Womens,WV,4020,"Clemons, Uma",38,38,5
