Opportunities.Campaign Name,Opportunities.DaysToClose,Opportunities.Opportunity Owner Name,Opportunities.Close %,Opportunities.Forecast %
Consumer Tradeshow,100,Alan Steiner,0,0
Consumer Tradeshow,102,Alan Steiner,25,63
Consumer Tradeshow,104,Alan Steiner,0,0
Consumer Tradeshow,116,Alan Steiner,100,79
Consumer Tradeshow,103,Alan Steiner,0,0
Customer Care Campaign,38,Alan Steiner,0,0
Customer Care Campaign,46,Alan Steiner,0,0
Customer Care Campaign,52,Alan Steiner,0,0
Customer Care Campaign,54,Alan Steiner,0,0
Customer Care Campaign,56,Alan Steiner,0,0
Customer Care Campaign,58,Alan Steiner,0,0
Customer Care Campaign,60,Alan Steiner,0,0
Customer Care Campaign,62,Alan Steiner,0,0
Customer Care Campaign,64,Alan Steiner,0,0
Customer Care Campaign,66,Alan Steiner,0,0
Customer Care Campaign,68,Alan Steiner,0,0
Customer Care Campaign,69,Alan Steiner,0,0
Customer Care Campaign,70,Alan Steiner,100,0
Customer Care Campaign,72,Alan Steiner,100,0
Customer Care Campaign,74,Alan Steiner,100,0
Customer Care Campaign,75,Alan Steiner,0,0
Customer Care Campaign,76,Alan Steiner,100,85
Customer Care Campaign,77,Alan Steiner,0,0
Customer Care Campaign,78,Alan Steiner,0,0
Customer Care Campaign,80,Alan Steiner,100,0
Customer Care Campaign,82,Alan Steiner,0,0
Customer Care Campaign,83,Alan Steiner,0,0
Customer Care Campaign,84,Alan Steiner,0,0
Customer Care Campaign,86,Alan Steiner,100,106
Customer Care Campaign,88,Alan Steiner,100,88
Customer Care Campaign,89,Alan Steiner,0,0
Customer Care Campaign,90,Alan Steiner,0,0
Customer Care Campaign,91,Alan Steiner,0,0
Customer Care Campaign,92,Alan Steiner,0,0
Customer Care Campaign,94,Alan Steiner,100,55.00000000000001
Customer Care Campaign,96,Alan Steiner,100,68
Customer Care Campaign,97,Alan Steiner,0,0
Customer Care Campaign,98,Alan Steiner,0,0
Customer Care Campaign,100,Alan Steiner,100,54
Customer Care Campaign,102,Alan Steiner,100,103.25
Customer Care Campaign,104,Alan Steiner,100,65
Customer Care Campaign,106,Alan Steiner,0,0
Customer Care Campaign,108,Alan Steiner,25,0
Customer Care Campaign,110,Alan Steiner,0,0
Customer Care Campaign,112,Alan Steiner,0,0
Customer Care Campaign,114,Alan Steiner,0,0
Customer Care Campaign,116,Alan Steiner,100,112.99999999999999
Customer Care Campaign,118,Alan Steiner,100,0
Customer Care Campaign,103,Alan Steiner,0,0
Customer Care Campaign,87,Alan Steiner,0,0
Customer Care Campaign,107,Alan Steiner,0,0
Customer Follow-up,56,Alan Steiner,0,0
Customer Follow-up,58,Alan Steiner,0,0
Customer Follow-up,62,Alan Steiner,0,0
Customer Follow-up,64,Alan Steiner,0,0
Customer Follow-up,66,Alan Steiner,0,0
Customer Follow-up,68,Alan Steiner,0,0
Customer Follow-up,70,Alan Steiner,0,0
Customer Follow-up,72,Alan Steiner,0,0
Customer Follow-up,74,Alan Steiner,0,0
Customer Follow-up,76,Alan Steiner,100,131
Customer Follow-up,77,Alan Steiner,0,0
Customer Follow-up,78,Alan Steiner,100,59
Customer Follow-up,80,Alan Steiner,0,0
Customer Follow-up,82,Alan Steiner,0,0
Customer Follow-up,84,Alan Steiner,0,0
Customer Follow-up,86,Alan Steiner,0,0
Customer Follow-up,88,Alan Steiner,100,120
Customer Follow-up,89,Alan Steiner,0,0
Customer Follow-up,90,Alan Steiner,100,61.5
Customer Follow-up,91,Alan Steiner,0,0
Customer Follow-up,92,Alan Steiner,100,63
Customer Follow-up,94,Alan Steiner,0,0
Customer Follow-up,96,Alan Steiner,0,0
Customer Follow-up,98,Alan Steiner,0,0
Customer Follow-up,100,Alan Steiner,0,0
Customer Follow-up,102,Alan Steiner,100,0
Customer Follow-up,104,Alan Steiner,53.333333333333336,87.33333333333333
Customer Follow-up,106,Alan Steiner,0,0
Market Trends Newsletter,52,Alan Steiner,0,0
Market Trends Newsletter,56,Alan Steiner,0,0
Market Trends Newsletter,58,Alan Steiner,0,0
Market Trends Newsletter,62,Alan Steiner,0,0
Market Trends Newsletter,63,Alan Steiner,0,0
Market Trends Newsletter,64,Alan Steiner,0,0
Market Trends Newsletter,66,Alan Steiner,0,0
Market Trends Newsletter,68,Alan Steiner,0,0
Market Trends Newsletter,70,Alan Steiner,0,0
Market Trends Newsletter,72,Alan Steiner,0,0
Market Trends Newsletter,74,Alan Steiner,100,0
Market Trends Newsletter,76,Alan Steiner,100,81
Market Trends Newsletter,77,Alan Steiner,0,0
Market Trends Newsletter,78,Alan Steiner,0,0
Market Trends Newsletter,80,Alan Steiner,0,0
Market Trends Newsletter,82,Alan Steiner,0,0
Market Trends Newsletter,83,Alan Steiner,0,0
Market Trends Newsletter,84,Alan Steiner,0,0
Market Trends Newsletter,86,Alan Steiner,0,0
Market Trends Newsletter,88,Alan Steiner,50,66
Market Trends Newsletter,90,Alan Steiner,0,0
Market Trends Newsletter,92,Alan Steiner,0,0
Market Trends Newsletter,94,Alan Steiner,0,0
Market Trends Newsletter,96,Alan Steiner,0,0
Market Trends Newsletter,98,Alan Steiner,0,0
Market Trends Newsletter,100,Alan Steiner,0,0
Market Trends Newsletter,102,Alan Steiner,0,0
Market Trends Newsletter,104,Alan Steiner,0,0
Market Trends Newsletter,108,Alan Steiner,0,0
Market Trends Newsletter,112,Alan Steiner,0,0
Market Trends Newsletter,103,Alan Steiner,0,0
Monthly Newsletter,52,Alan Steiner,0,0
Monthly Newsletter,56,Alan Steiner,0,0
Monthly Newsletter,58,Alan Steiner,0,0
Monthly Newsletter,62,Alan Steiner,0,0
Monthly Newsletter,64,Alan Steiner,0,0
Monthly Newsletter,66,Alan Steiner,0,0
Monthly Newsletter,68,Alan Steiner,100,0
Monthly Newsletter,70,Alan Steiner,0,0
Monthly Newsletter,72,Alan Steiner,0,0
Monthly Newsletter,74,Alan Steiner,0,0
Monthly Newsletter,76,Alan Steiner,88.88888888888889,91
Monthly Newsletter,77,Alan Steiner,0,0
Monthly Newsletter,78,Alan Steiner,100,0
Monthly Newsletter,80,Alan Steiner,0,0
Monthly Newsletter,81,Alan Steiner,0,0
Monthly Newsletter,82,Alan Steiner,0,0
Monthly Newsletter,84,Alan Steiner,100,0
Monthly Newsletter,86,Alan Steiner,0,0
Monthly Newsletter,88,Alan Steiner,50,90
Monthly Newsletter,89,Alan Steiner,0,0
Monthly Newsletter,90,Alan Steiner,47.368421052631575,105.66666666666666
Monthly Newsletter,91,Alan Steiner,0,0
Monthly Newsletter,92,Alan Steiner,0,0
Monthly Newsletter,94,Alan Steiner,50,56.99999999999999
Monthly Newsletter,95,Alan Steiner,0,0
Monthly Newsletter,96,Alan Steiner,0,0
Monthly Newsletter,97,Alan Steiner,0,0
Monthly Newsletter,98,Alan Steiner,0,0
Monthly Newsletter,100,Alan Steiner,100,0
Monthly Newsletter,102,Alan Steiner,63.63636363636363,97.5
Monthly Newsletter,104,Alan Steiner,0,0
Monthly Newsletter,106,Alan Steiner,0,0
Monthly Newsletter,110,Alan Steiner,0,0
Monthly Newsletter,114,Alan Steiner,100,90
Monthly Newsletter,116,Alan Steiner,100,143
Monthly Newsletter,118,Alan Steiner,100,0
New Product Releases,52,Alan Steiner,0,0
New Product Releases,56,Alan Steiner,0,0
New Product Releases,58,Alan Steiner,0,0
New Product Releases,60,Alan Steiner,0,0
New Product Releases,62,Alan Steiner,0,0
New Product Releases,63,Alan Steiner,0,0
New Product Releases,64,Alan Steiner,0,0
New Product Releases,66,Alan Steiner,0,0
New Product Releases,68,Alan Steiner,0,0
New Product Releases,69,Alan Steiner,0,0
New Product Releases,70,Alan Steiner,100,0
New Product Releases,72,Alan Steiner,0,0
New Product Releases,74,Alan Steiner,100,0
New Product Releases,75,Alan Steiner,0,0
New Product Releases,76,Alan Steiner,100,140
New Product Releases,77,Alan Steiner,0,0
New Product Releases,78,Alan Steiner,50,0
New Product Releases,80,Alan Steiner,0,0
New Product Releases,82,Alan Steiner,100,0
New Product Releases,83,Alan Steiner,0,0
New Product Releases,84,Alan Steiner,0,0
New Product Releases,86,Alan Steiner,0,0
New Product Releases,88,Alan Steiner,33.33333333333333,153
New Product Releases,89,Alan Steiner,0,0
New Product Releases,90,Alan Steiner,47.05882352941176,107
New Product Releases,91,Alan Steiner,0,0
New Product Releases,92,Alan Steiner,50,0
New Product Releases,94,Alan Steiner,0,0
New Product Releases,95,Alan Steiner,0,0
New Product Releases,96,Alan Steiner,0,0
New Product Releases,97,Alan Steiner,0,0
New Product Releases,98,Alan Steiner,0,0
New Product Releases,100,Alan Steiner,0,0
New Product Releases,102,Alan Steiner,0,0
New Product Releases,104,Alan Steiner,0,0
New Product Releases,110,Alan Steiner,0,0
New Product Releases,112,Alan Steiner,0,0
New Product Releases,103,Alan Steiner,0,0
Twitter,52,Alan Steiner,0,0
Twitter,56,Alan Steiner,0,0
Twitter,58,Alan Steiner,0,0
Twitter,62,Alan Steiner,0,0
Twitter,64,Alan Steiner,0,0
Twitter,66,Alan Steiner,0,0
Twitter,68,Alan Steiner,0,0
Twitter,69,Alan Steiner,0,0
Twitter,70,Alan Steiner,0,0
Twitter,72,Alan Steiner,0,0
Twitter,74,Alan Steiner,100,0
Twitter,76,Alan Steiner,100,0
Twitter,78,Alan Steiner,0,0
Twitter,80,Alan Steiner,0,0
Twitter,82,Alan Steiner,0,0
Twitter,83,Alan Steiner,0,0
Twitter,84,Alan Steiner,100,0
Twitter,86,Alan Steiner,0,0
Twitter,88,Alan Steiner,0,0
Twitter,89,Alan Steiner,0,0
Twitter,90,Alan Steiner,75,0
Twitter,92,Alan Steiner,0,0
Twitter,94,Alan Steiner,0,0
Twitter,95,Alan Steiner,0,0
Twitter,96,Alan Steiner,0,0
Twitter,98,Alan Steiner,0,0
Twitter,104,Alan Steiner,0,0
Twitter,108,Alan Steiner,0,0
(Blank),34,Sanjay Shah,0,0
(Blank),38,Sanjay Shah,0,0
(Blank),40,Sanjay Shah,0,0
(Blank),44,Sanjay Shah,0,0
(Blank),45,Sanjay Shah,0,0
(Blank),46,Sanjay Shah,100,0
(Blank),48,Sanjay Shah,0,0
(Blank),50,Sanjay Shah,0,0
(Blank),52,Sanjay Shah,100,0
(Blank),54,Sanjay Shah,0,0
(Blank),56,Sanjay Shah,0,0
(Blank),58,Sanjay Shah,0,0
(Blank),59,Sanjay Shah,0,0
(Blank),60,Sanjay Shah,100,111.00000000000001
(Blank),62,Sanjay Shah,100,0
(Blank),63,Sanjay Shah,0,0
(Blank),64,Sanjay Shah,100,102.49999999999999
(Blank),66,Sanjay Shah,100,0
(Blank),68,Sanjay Shah,100,98
(Blank),69,Sanjay Shah,0,0
(Blank),70,Sanjay Shah,100,97
(Blank),71,Sanjay Shah,100,109.5
(Blank),72,Sanjay Shah,100,0
(Blank),73,Sanjay Shah,0,0
(Blank),74,Sanjay Shah,84.21052631578947,117.25000000000001
(Blank),75,Sanjay Shah,100,90
(Blank),76,Sanjay Shah,14.285714285714285,0
(Blank),77,Sanjay Shah,0,0
(Blank),78,Sanjay Shah,28.125,91.66666666666666
(Blank),80,Sanjay Shah,40,0
(Blank),81,Sanjay Shah,100,0
(Blank),82,Sanjay Shah,66.66666666666666,97.5
(Blank),83,Sanjay Shah,0,0
(Blank),84,Sanjay Shah,44.44444444444444,99.25
(Blank),85,Sanjay Shah,50,0
(Blank),86,Sanjay Shah,0,0
(Blank),88,Sanjay Shah,38.46153846153847,63.9
(Blank),89,Sanjay Shah,72.22222222222221,90.66666666666666
(Blank),90,Sanjay Shah,13.333333333333334,0
(Blank),91,Sanjay Shah,0,0
(Blank),92,Sanjay Shah,0,0
(Blank),94,Sanjay Shah,28.57142857142857,0
(Blank),95,Sanjay Shah,33.33333333333333,0
(Blank),96,Sanjay Shah,0,0
(Blank),97,Sanjay Shah,0,0
(Blank),98,Sanjay Shah,0,0
(Blank),100,Sanjay Shah,0,0
(Blank),102,Sanjay Shah,0,0
(Blank),104,Sanjay Shah,0,0
(Blank),106,Sanjay Shah,0,0
(Blank),108,Sanjay Shah,0,0
(Blank),110,Sanjay Shah,0,0
(Blank),112,Sanjay Shah,0,0
(Blank),114,Sanjay Shah,0,0
(Blank),116,Sanjay Shah,0,0
(Blank),118,Sanjay Shah,0,0
Consumer Tradeshow,34,Sanjay Shah,0,0
Consumer Tradeshow,44,Sanjay Shah,0,0
Consumer Tradeshow,46,Sanjay Shah,0,0
Consumer Tradeshow,48,Sanjay Shah,0,0
Consumer Tradeshow,50,Sanjay Shah,0,0
Consumer Tradeshow,52,Sanjay Shah,0,0
Consumer Tradeshow,54,Sanjay Shah,0,0
Consumer Tradeshow,58,Sanjay Shah,0,0
Consumer Tradeshow,60,Sanjay Shah,0,0
Consumer Tradeshow,62,Sanjay Shah,0,0
Consumer Tradeshow,63,Sanjay Shah,0,0
Consumer Tradeshow,64,Sanjay Shah,100,0
Consumer Tradeshow,66,Sanjay Shah,100,0
Consumer Tradeshow,68,Sanjay Shah,0,0
Consumer Tradeshow,69,Sanjay Shah,0,0
Consumer Tradeshow,70,Sanjay Shah,100,98
Consumer Tradeshow,72,Sanjay Shah,0,0
Consumer Tradeshow,74,Sanjay Shah,100,102
Consumer Tradeshow,75,Sanjay Shah,0,0
Consumer Tradeshow,76,Sanjay Shah,100,0
Consumer Tradeshow,77,Sanjay Shah,0,0
Consumer Tradeshow,78,Sanjay Shah,100,0
Consumer Tradeshow,80,Sanjay Shah,0,0
Consumer Tradeshow,82,Sanjay Shah,100,0
Consumer Tradeshow,83,Sanjay Shah,0,0
Consumer Tradeshow,84,Sanjay Shah,100,74
Consumer Tradeshow,85,Sanjay Shah,100,0
Consumer Tradeshow,86,Sanjay Shah,100,0
Consumer Tradeshow,88,Sanjay Shah,100,57.99999999999999
Consumer Tradeshow,89,Sanjay Shah,0,0
Consumer Tradeshow,90,Sanjay Shah,0,0
Consumer Tradeshow,91,Sanjay Shah,0,0
Consumer Tradeshow,92,Sanjay Shah,0,0
Consumer Tradeshow,94,Sanjay Shah,0,0
Consumer Tradeshow,96,Sanjay Shah,0,0
Consumer Tradeshow,98,Sanjay Shah,0,0
Consumer Tradeshow,100,Sanjay Shah,50,0
Consumer Tradeshow,102,Sanjay Shah,0,0
Consumer Tradeshow,104,Sanjay Shah,0,0
Consumer Tradeshow,116,Sanjay Shah,0,0
Consumer Tradeshow,103,Sanjay Shah,0,0
Customer Care Campaign,38,Sanjay Shah,0,0
Customer Care Campaign,46,Sanjay Shah,0,0
Customer Care Campaign,52,Sanjay Shah,0,0
Customer Care Campaign,54,Sanjay Shah,0,0
Customer Care Campaign,56,Sanjay Shah,0,0
Customer Care Campaign,58,Sanjay Shah,0,0
Customer Care Campaign,60,Sanjay Shah,0,0
Customer Care Campaign,62,Sanjay Shah,0,0
Customer Care Campaign,64,Sanjay Shah,100,0
Customer Care Campaign,66,Sanjay Shah,0,0
Customer Care Campaign,68,Sanjay Shah,0,0
Customer Care Campaign,69,Sanjay Shah,0,0
Customer Care Campaign,70,Sanjay Shah,100,0
Customer Care Campaign,72,Sanjay Shah,0,0
Customer Care Campaign,74,Sanjay Shah,0,0
Customer Care Campaign,75,Sanjay Shah,0,0
Customer Care Campaign,76,Sanjay Shah,100,0
Customer Care Campaign,77,Sanjay Shah,0,0
Customer Care Campaign,78,Sanjay Shah,0,0
Customer Care Campaign,80,Sanjay Shah,0,0
Customer Care Campaign,82,Sanjay Shah,0,0
Customer Care Campaign,83,Sanjay Shah,0,0
Customer Care Campaign,84,Sanjay Shah,0,0
Customer Care Campaign,86,Sanjay Shah,100,0
Customer Care Campaign,88,Sanjay Shah,100,0
Customer Care Campaign,89,Sanjay Shah,0,0
Customer Care Campaign,90,Sanjay Shah,50,0
Customer Care Campaign,91,Sanjay Shah,0,0
Customer Care Campaign,92,Sanjay Shah,0,0
Customer Care Campaign,94,Sanjay Shah,0,0
Customer Care Campaign,96,Sanjay Shah,0,0
Customer Care Campaign,97,Sanjay Shah,0,0
Customer Care Campaign,98,Sanjay Shah,0,0
Customer Care Campaign,100,Sanjay Shah,0,0
Customer Care Campaign,102,Sanjay Shah,66.66666666666666,63
Customer Care Campaign,104,Sanjay Shah,0,0
Customer Care Campaign,106,Sanjay Shah,100,85
Customer Care Campaign,108,Sanjay Shah,0,0
Customer Care Campaign,110,Sanjay Shah,0,0
Customer Care Campaign,112,Sanjay Shah,0,0
Customer Care Campaign,114,Sanjay Shah,0,0
Customer Care Campaign,116,Sanjay Shah,0,0
Customer Care Campaign,118,Sanjay Shah,0,0
Customer Care Campaign,103,Sanjay Shah,0,0
Customer Care Campaign,87,Sanjay Shah,100,0
Customer Care Campaign,107,Sanjay Shah,100,0
Customer Follow-up,56,Sanjay Shah,0,0
Customer Follow-up,58,Sanjay Shah,0,0
Customer Follow-up,62,Sanjay Shah,0,0
Customer Follow-up,64,Sanjay Shah,100,69
Customer Follow-up,66,Sanjay Shah,0,0
Customer Follow-up,68,Sanjay Shah,0,0
Customer Follow-up,70,Sanjay Shah,100,66
Customer Follow-up,72,Sanjay Shah,0,0
Customer Follow-up,74,Sanjay Shah,100,0
Customer Follow-up,76,Sanjay Shah,0,0
Customer Follow-up,77,Sanjay Shah,0,0
Customer Follow-up,78,Sanjay Shah,100,59
Customer Follow-up,80,Sanjay Shah,0,0
Customer Follow-up,82,Sanjay Shah,100,0
Customer Follow-up,84,Sanjay Shah,100,0
Customer Follow-up,86,Sanjay Shah,0,0
Customer Follow-up,88,Sanjay Shah,100,149
Customer Follow-up,89,Sanjay Shah,100,77
Customer Follow-up,90,Sanjay Shah,0,0
Customer Follow-up,91,Sanjay Shah,0,0
Customer Follow-up,92,Sanjay Shah,0,0
Customer Follow-up,94,Sanjay Shah,0,0
Customer Follow-up,96,Sanjay Shah,0,0
Customer Follow-up,98,Sanjay Shah,100,0
Customer Follow-up,100,Sanjay Shah,0,0
Customer Follow-up,102,Sanjay Shah,100,0
Customer Follow-up,104,Sanjay Shah,0,0
Customer Follow-up,106,Sanjay Shah,0,0
Market Trends Newsletter,52,Sanjay Shah,0,0
Market Trends Newsletter,56,Sanjay Shah,0,0
Market Trends Newsletter,58,Sanjay Shah,0,0
Market Trends Newsletter,62,Sanjay Shah,0,0
Market Trends Newsletter,63,Sanjay Shah,0,0
Market Trends Newsletter,64,Sanjay Shah,0,0
Market Trends Newsletter,66,Sanjay Shah,0,0
Market Trends Newsletter,68,Sanjay Shah,0,0
Market Trends Newsletter,70,Sanjay Shah,0,0
Market Trends Newsletter,72,Sanjay Shah,0,0
Market Trends Newsletter,74,Sanjay Shah,0,0
Market Trends Newsletter,76,Sanjay Shah,0,0
Market Trends Newsletter,77,Sanjay Shah,0,0
Market Trends Newsletter,78,Sanjay Shah,100,0
Market Trends Newsletter,80,Sanjay Shah,0,0
Market Trends Newsletter,82,Sanjay Shah,100,0
Market Trends Newsletter,83,Sanjay Shah,0,0
Market Trends Newsletter,84,Sanjay Shah,100,0
Market Trends Newsletter,86,Sanjay Shah,0,0
Market Trends Newsletter,88,Sanjay Shah,100,68
Market Trends Newsletter,90,Sanjay Shah,0,0
Market Trends Newsletter,92,Sanjay Shah,0,0
Market Trends Newsletter,94,Sanjay Shah,0,0
Market Trends Newsletter,96,Sanjay Shah,0,0
Market Trends Newsletter,98,Sanjay Shah,0,0
Market Trends Newsletter,100,Sanjay Shah,0,0
Market Trends Newsletter,102,Sanjay Shah,50,0
Market Trends Newsletter,104,Sanjay Shah,0,0
Market Trends Newsletter,108,Sanjay Shah,0,0
Market Trends Newsletter,112,Sanjay Shah,0,0
Market Trends Newsletter,103,Sanjay Shah,100,0
Monthly Newsletter,52,Sanjay Shah,0,0
Monthly Newsletter,56,Sanjay Shah,0,0
Monthly Newsletter,58,Sanjay Shah,0,0
Monthly Newsletter,62,Sanjay Shah,0,0
Monthly Newsletter,64,Sanjay Shah,0,0
Monthly Newsletter,66,Sanjay Shah,0,0
Monthly Newsletter,68,Sanjay Shah,0,0
Monthly Newsletter,70,Sanjay Shah,0,0
Monthly Newsletter,72,Sanjay Shah,0,0
Monthly Newsletter,74,Sanjay Shah,100,0
Monthly Newsletter,76,Sanjay Shah,0,0
Monthly Newsletter,77,Sanjay Shah,0,0
Monthly Newsletter,78,Sanjay Shah,0,0
Monthly Newsletter,80,Sanjay Shah,100,0
Monthly Newsletter,81,Sanjay Shah,100,0
Monthly Newsletter,82,Sanjay Shah,0,0
Monthly Newsletter,84,Sanjay Shah,33.33333333333333,0
Monthly Newsletter,86,Sanjay Shah,0,0
Monthly Newsletter,88,Sanjay Shah,63.63636363636363,103.49999999999999
Monthly Newsletter,89,Sanjay Shah,33.33333333333333,0
Monthly Newsletter,90,Sanjay Shah,100,0
Monthly Newsletter,91,Sanjay Shah,0,0
Monthly Newsletter,92,Sanjay Shah,0,0
Monthly Newsletter,94,Sanjay Shah,50,0
Monthly Newsletter,95,Sanjay Shah,0,0
Monthly Newsletter,96,Sanjay Shah,0,0
Monthly Newsletter,97,Sanjay Shah,0,0
Monthly Newsletter,98,Sanjay Shah,0,0
Monthly Newsletter,100,Sanjay Shah,0,0
Monthly Newsletter,102,Sanjay Shah,0,0
Monthly Newsletter,104,Sanjay Shah,0,0
Monthly Newsletter,106,Sanjay Shah,0,0
Monthly Newsletter,110,Sanjay Shah,0,0
Monthly Newsletter,114,Sanjay Shah,0,0
Monthly Newsletter,116,Sanjay Shah,0,0
Monthly Newsletter,118,Sanjay Shah,0,0
New Product Releases,52,Sanjay Shah,0,0
New Product Releases,56,Sanjay Shah,0,0
New Product Releases,58,Sanjay Shah,0,0
New Product Releases,60,Sanjay Shah,0,0
New Product Releases,62,Sanjay Shah,0,0
New Product Releases,63,Sanjay Shah,0,0
New Product Releases,64,Sanjay Shah,100,0
New Product Releases,66,Sanjay Shah,0,0
New Product Releases,68,Sanjay Shah,100,0
New Product Releases,69,Sanjay Shah,0,0
New Product Releases,70,Sanjay Shah,0,0
New Product Releases,72,Sanjay Shah,0,0
New Product Releases,74,Sanjay Shah,100,0
New Product Releases,75,Sanjay Shah,100,0
New Product Releases,76,Sanjay Shah,100,0
New Product Releases,77,Sanjay Shah,0,0
New Product Releases,78,Sanjay Shah,100,91.5
New Product Releases,80,Sanjay Shah,0,0
New Product Releases,82,Sanjay Shah,100,0
New Product Releases,83,Sanjay Shah,0,0
New Product Releases,84,Sanjay Shah,100,99
New Product Releases,86,Sanjay Shah,0,0
New Product Releases,88,Sanjay Shah,100,86
New Product Releases,89,Sanjay Shah,100,0
New Product Releases,90,Sanjay Shah,0,0
New Product Releases,91,Sanjay Shah,0,0
New Product Releases,92,Sanjay Shah,100,0
New Product Releases,94,Sanjay Shah,0,0
New Product Releases,95,Sanjay Shah,0,0
New Product Releases,96,Sanjay Shah,0,0
New Product Releases,97,Sanjay Shah,0,0
New Product Releases,98,Sanjay Shah,100,0
New Product Releases,100,Sanjay Shah,0,0
New Product Releases,102,Sanjay Shah,0,0
New Product Releases,104,Sanjay Shah,0,0
New Product Releases,110,Sanjay Shah,0,0
New Product Releases,112,Sanjay Shah,0,0
New Product Releases,103,Sanjay Shah,100,0
Twitter,52,Sanjay Shah,0,0
Twitter,56,Sanjay Shah,0,0
Twitter,58,Sanjay Shah,0,0
Twitter,62,Sanjay Shah,0,0
Twitter,64,Sanjay Shah,0,0
Twitter,66,Sanjay Shah,0,0
Twitter,68,Sanjay Shah,0,0
Twitter,69,Sanjay Shah,0,0
Twitter,70,Sanjay Shah,100,0
Twitter,72,Sanjay Shah,100,0
Twitter,74,Sanjay Shah,0,0
Twitter,76,Sanjay Shah,0,0
Twitter,78,Sanjay Shah,0,0
Twitter,80,Sanjay Shah,0,0
Twitter,82,Sanjay Shah,0,0
Twitter,83,Sanjay Shah,0,0
Twitter,84,Sanjay Shah,100,0
Twitter,86,Sanjay Shah,0,0
Twitter,88,Sanjay Shah,0,0
Twitter,89,Sanjay Shah,0,0
Twitter,90,Sanjay Shah,0,0
Twitter,92,Sanjay Shah,0,0
Twitter,94,Sanjay Shah,0,0
Twitter,95,Sanjay Shah,0,0
Twitter,96,Sanjay Shah,0,0
Twitter,98,Sanjay Shah,0,0
Twitter,104,Sanjay Shah,0,0
Twitter,108,Sanjay Shah,0,0
